chr2R	12403913	12403973	Sema-2a	4.90765e-06
chr2R	12422416	12422476	loopin-1	3.69826e-06
chr2R	12439715	12439775	Syn2	3.18684e-07
chr2R	12452729	12452789	DAT	PI
chr2R	12453491	12453551	CG4945	PI
chr2R	12458719	12458779	CG8332	5.89852e-06
chr2R	12459538	12459598	CG4927	1.17489e-05
chr2R	12464075	12464135	CG8317	5.79641e-07
chr2R	12468289	12468349	Cdk4	3.84996e-07
chr2R	12473588	12473648	RLA2	9.73224e-08
chr2R	12476675	12476735	CG8311	1.24821e-05
chr2R	12482208	12482268	CG8306	2.50176e-06
chr2R	12486225	12486285	CG5089	6.55496e-07
chr2R	12491728	12491788	CG8303	PI
chr2R	12505491	12505551	CG5065	PI
chr2R	12527505	12527565	Alk	PI
chr2R	12528698	12528758	gprs	9.73224e-08
chr2R	12540206	12540266	Amyrel	4.68103e-06
chr2R	12542554	12542614	Nach	1.94645e-07
chr2R	12555174	12555234	Picot	PI
chr2R	12557853	12557913	CG34457	7.54681e-06
chr2R	12559491	12559551	CG34458	9.73224e-08
chr2R	12579160	12579220	CG5210	6.12035e-06
chr2R	12620411	12620471	CG30463	2.52325e-06
chr2R	12632601	12632661	Sfp53D	4.24784e-06
chr2R	12634073	12634133	CG15617	4.79601e-06
chr2R	12636078	12636138	Acp53C14a	4.44726e-06
chr2R	12636954	12637014	Acp53C14b	9.80097e-06
chr2R	12637828	12637888	Acp53Ea	5.38184e-06
chr2R	12638969	12639029	Acp53C14c	2.84955e-06
chr2R	12641942	12642002	CG34189	1.12904e-05
chr2R	12642527	12642587	CG5267	1.0768e-05
chr2R	12654259	12654319	CG5348	4.09518e-06
chr2R	12660139	12660199	unc-104	5.20677e-06
chr2R	12661380	12661440	Sod2	6.57881e-07
chr2R	12661680	12661740	Arp53D	1.58388e-06
chr2R	12665800	12665860	Vkor	9.1073e-06
chr2R	12667897	12667957	resilin	7.56634e-07
chr2R	12674626	12674686	CG5522	1.64447e-06
chr2R	12680097	12680157	CG15919	PI
chr2R	12683919	12683979	CG15615	9.73224e-08
chr2R	12704046	12704106	CG5550	6.4505e-06
chr2R	12712985	12713045	CG34459	9.15787e-06
chr2R	12714324	12714384	CG34460	4.74685e-07
chr2R	12732532	12732592	Ugt37c1	9.54142e-08
chr2R	12737894	12737954	IntS8	1.68311e-06
chr2R	12742957	12743017	Fen1	PI
chr2R	12743679	12743739	CG5935	PI
chr2R	12744132	12744192	Dek	PI
chr2R	12755191	12755251	Psi	4.48256e-06
chr2R	12755679	12755739	Ef1beta	1.3266e-05
chr2R	12756854	12756914	CG6426	7.98617e-07
chr2R	12759706	12759766	CG6421	3.31183e-06
chr2R	12760475	12760535	CG6429	3.29847e-06
chr2R	12761216	12761276	CG6435	4.35852e-06
chr2R	12768168	12768228	CG6472	1.50468e-06
chr2R	12783145	12783205	CG8910	2.79087e-07
chr2R	12786016	12786076	inaC	3.87859e-07
chr2R	12825061	12825121	CG43788	PI
chr2R	12826158	12826218	CG43789	4.07323e-06
chr2R	12827198	12827258	Pkc53E	PI
chr2R	12833010	12833070	CG15614	3.43921e-06
chr2R	12835048	12835108	CG34190	1.45292e-05
chr2R	12835739	12835799	Vha16-4	4.26788e-06
chr2R	12839482	12839542	CG34191	2.65252e-06
chr2R	12842759	12842819	mute	6.57881e-07
chr2R	12842950	12843010	PIG-V	4.72873e-06
chr2R	12844926	12844986	CG6665	PI
chr2R	12847680	12847740	CG9010	3.07377e-06
chr2R	12861384	12861444	CB32	4.45871e-06
chr2R	12884630	12884690	CG30461	3.67345e-06
chr2R	12886103	12886163	ste24c	PI
chr2R	12887696	12887756	ste24b	PI
chr2R	12889428	12889488	ste24a	9.73224e-08
chr2R	12889472	12889532	CG6796	1.94645e-07
chr2R	12892643	12892703	NiPp1	PI
chr2R	12892923	12892983	CG6805	1.91019e-06
chr2R	12903352	12903412	Ehbp1	9.73224e-08
chr2R	12907001	12907061	CG8963	1.0257e-06
chr2R	12907496	12907556	Dark	1.25231e-06
chr2R	12914678	12914738	RhoGEF2	3.85473e-07
chr2R	12920854	12920914	CG43328	PI
chr2R	12921473	12921533	CG43327	1.24611e-06
chr2R	12922065	12922125	CG43371	PI
chr2R	12932395	12932455	CG9640	PI
chr2R	12934261	12934321	CG9642	6.67422e-07
chr2R	12936514	12936574	CG9646	2.89105e-07
chr2R	12941462	12941522	CG6953	5.6676e-07
chr2R	12944312	12944372	CG8961	6.72193e-07
chr2R	12950124	12950184	CG8950	1.69408e-06
chr2R	12950232	12950292	CG6967	4.52645e-06
chr2R	12975127	12975187	CG30460	4.09756e-06
chr2R	12979397	12979457	Sply	PI
chr2R	12979441	12979501	CG6984	1.4274e-06
chr2R	12984920	12984980	GTS1	8.01957e-06
chr2R	12987072	12987132	GstS1	3.7202e-06
chr2R	12991825	12991885	CG30456	PI
chr2R	12996302	12996362	CG15611	9.58913e-08
chr2R	13007796	13007856	Amy-p	8.45182e-06
chr2R	13011744	13011804	Spn53F	2.64917e-06
chr2R	13012223	13012283	Amy-d	3.7541e-06
chr2R	13014552	13014612	CG15605	2.84811e-07
chr2R	13016266	13016326	Cda9	5.06793e-06
chr2R	13020900	13020960	Acp54A1	4.65814e-06
chr2R	13021586	13021646	CG11400	1.50039e-06
chr2R	13023906	13023966	Gbp	PI
chr2R	13024697	13024757	CG11395	2.91967e-07
chr2R	13027425	13027485	CG43103	6.95141e-06
chr2R	13028355	13028415	CG43107	1.75949e-05
chr2R	13042155	13042215	CG17290	3.97353e-06
chr2R	13045785	13045845	CG17287	5.87609e-06
chr2R	13046525	13046585	CG30458	PI
chr2R	13048319	13048379	CG30457	6.54541e-07
chr2R	13053992	13054052	CG10953	6.6456e-07
chr2R	13082670	13082730	CG10950	8.15792e-07
chr2R	13092635	13092695	CG43237	2.85432e-06
chr2R	13133801	13133861	CG18469	6.3069e-06
chr2R	13134895	13134955	CG12699	6.75532e-07
chr2R	13142694	13142754	CG43272	8.25811e-07
chr2R	13145412	13145472	CG43108	8.16181e-06
chr2R	13152978	13153038	mbl	PI
chr2R	13282052	13282112	CG10939	4.16483e-06
chr2R	13294919	13294979	CG6568	3.16966e-06
chr2R	13297693	13297753	CG30101	PI
chr2R	13300224	13300284	PSA5	9.36967e-07
chr2R	13307082	13307142	cnk	8.41077e-07
chr2R	13308832	13308892	l(2)k01209	3.86905e-07
chr2R	13314960	13315020	CG6550	9.54142e-08
chr2R	13315410	13315470	Mtap	8.70177e-07
chr2R	13318442	13318502	Bap55	PI
chr2R	13318490	13318550	Lhr	PI
chr2R	13327777	13327837	CG18467	PI
chr2R	13332392	13332452	CG18468	3.81657e-07
chr2R	13334915	13334975	mthl4	PI
chr2R	13340088	13340148	mthl3	PI
chr2R	13340854	13340914	CG10764	6.2463e-06
chr2R	13343693	13343753	robls54B	1.89874e-07
chr2R	13343929	13343989	robl	PI
chr2R	13348037	13348097	CG14478	6.5645e-07
chr2R	13356670	13356730	Tes	1.28633e-05
chr2R	13357079	13357139	qkr54B	7.70042e-06
chr2R	13363766	13363826	insb	4.2135e-06
chr2R	13366604	13366664	veil	9.73224e-08
chr2R	13371546	13371606	CG43110	2.59527e-06
chr2R	13372457	13372517	NT5E-2	1.41213e-06
chr2R	13381196	13381256	CG30103	PI
chr2R	13390161	13390221	CG43164	3.24265e-06
chr2R	13397381	13397441	CG34193	4.5546e-06
chr2R	13399687	13399747	CG4847	4.57416e-06
chr2R	13401687	13401747	CG4853	9.3673e-06
chr2R	13405677	13405737	APC10	4.48686e-06
chr2R	13405678	13405738	CG4866	4.48686e-06
chr2R	13423358	13423418	Patronin	1.77184e-06
chr2R	13423862	13423922	CG4878	6.37654e-06
chr2R	13426760	13426820	CG43370	1.01397e-05
chr2R	13431887	13431947	CG34194	4.21349e-06
chr2R	13432654	13432714	cyp33	7.81111e-06
chr2R	13434951	13435011	RL1X	3.1687e-06
chr2R	13435748	13435808	MESR4	3.8929e-07
chr2R	13444486	13444546	Klp54D	PI
chr2R	13451081	13451141	CG43324	7.36598e-07
chr2R	13452344	13452404	CG14480	2.17544e-06
chr2R	13455926	13455986	CG6501	PI
chr2R	13456239	13456299	POSH	3.9969e-06
chr2R	13460244	13460304	CG14482	9.5605e-07
chr2R	13460285	13460345	CG42239	1.60439e-06
chr2R	13460926	13460986	CG4921	PI
chr2R	13469018	13469078	Dcr-2	PI
chr2R	13471503	13471563	CG6484	2.27086e-06
chr2R	13473619	13473679	CG14483	8.58728e-07
chr2R	13478348	13478408	RhoGAP54D	4.57988e-07
chr2R	13478421	13478481	icln	2.5905e-06
chr2R	13479988	13480048	CG30105	4.59372e-06
chr2R	13480253	13480313	Smurf	4.78979e-07
chr2R	13482716	13482776	CG11423	4.79171e-06
chr2R	13486759	13486819	CG43920	2.6883e-06
chr2R	13505320	13505380	CG44403	4.15624e-06
chr2R	13521002	13521062	rhi	PI
chr2R	13521661	13521721	Oxp	5.17814e-06
chr2R	13526628	13526688	CG10936	4.21922e-06
chr2R	13552620	13552680	CCHa1-R	1.66498e-06
chr2R	13553223	13553283	CG4954	1.93691e-07
chr2R	13556851	13556911	CG30108	2.89105e-07
chr2R	13557537	13557597	CG30109	7.50624e-06
chr2R	13560111	13560171	P32	4.9415e-06
chr2R	13570989	13571049	Sema-1b	PI
chr2R	13572310	13572370	CG42561	8.60636e-07
chr2R	13573269	13573329	CG42562	8.89599e-06
chr2R	13574187	13574247	HPS4	1.08534e-06
chr2R	13582845	13582905	swi2	5.16907e-06
chr2R	13585848	13585908	rdgBbeta	3.51458e-06
chr2R	13606840	13606900	CG6424	1.03524e-06
chr2R	13609787	13609847	CG10934	PI
chr2R	13610768	13610828	CG10933	4.5317e-06
chr2R	13614323	13614383	Snx16	8.2357e-06
chr2R	13614378	13614438	CG4975	4.25786e-06
chr2R	13616420	13616480	CG4984	PI
chr2R	13620710	13620770	CG34195	8.41177e-06
chr2R	13624731	13624791	CG6406	3.95922e-06
chr2R	13627178	13627238	CG6401	3.60093e-06
chr2R	13627381	13627441	CG4996	7.51101e-06
chr2R	13631539	13631599	Ir54a	PI
chr2R	13635559	13635619	sub	2.80613e-06
chr2R	13636374	13636434	CG10931	PI
chr2R	13637753	13637813	CG5002	1.49525e-05
chr2R	13643912	13643972	CG6385	9.46417e-06
chr2R	13644862	13644922	HLH54F	7.53679e-06
chr2R	13648410	13648470	CG5009	2.61006e-06
chr2R	13654497	13654557	CG6370	PI
chr2R	13655292	13655352	CG14488	2.38393e-06
chr2R	13657483	13657543	CG18635	3.84996e-07
chr2R	13669381	13669441	fab1	PI
chr2R	13673605	13673665	aft	1.9474e-06
chr2R	13676887	13676947	Ubc10	PI
chr2R	13677136	13677196	CG5033	1.32387e-06
chr2R	13680327	13680387	Dhit	PI
chr2R	13711020	13711080	grh	PI
chr2R	13734156	13734216	olf186-M	2.01563e-06
chr2R	13740749	13740809	CG30323	6.74103e-06
chr2R	13742699	13742759	olf186-F	PI
chr2R	13748241	13748301	CG14490	1.19965e-05
chr2R	13753431	13753491	thr	7.01534e-06
chr2R	13759006	13759066	Mapmodulin	3.81657e-07
chr2R	13759474	13759534	CG5784	9.68454e-08
chr2R	13761394	13761454	Elk	1.90828e-07
chr2R	13767555	13767615	CG30325	2.70968e-05
chr2R	13769739	13769799	CG30110	1.43385e-05
chr2R	13777464	13777524	CG5779	1.78936e-05
chr2R	13781882	13781942	CG14492	2.81472e-06
chr2R	13844059	13844119	PpY-55A	4.88951e-06
chr2R	13895396	13895456	dpr13	9.73224e-08
chr2R	13906121	13906181	CG5084	5.61036e-07
chr2R	13907728	13907788	CG10910	1.91019e-06
chr2R	13931158	13931218	CG5773	9.73224e-08
chr2R	13932567	13932627	CG5770	4.02266e-06
chr2R	13934978	13935038	CG5767	3.53033e-06
chr2R	13935567	13935627	CG34005	3.71352e-06
chr2R	13937411	13937471	CG14495	3.0399e-06
chr2R	13939595	13939655	CG5765	9.73224e-08
chr2R	13941555	13941615	CG10911	9.53188e-07
chr2R	13944553	13944613	CG10912	9.22037e-06
chr2R	13950136	13950196	CG34386	3.79748e-07
chr2R	13982370	13982430	CG5757	3.11241e-06
chr2R	13982871	13982931	CG5098	4.723e-07
chr2R	13995879	13995939	CG5756	2.40444e-06
chr2R	13997434	13997494	CG34196	6.5688e-06
chr2R	14013273	14013333	stau	1.43646e-06
chr2R	14013805	14013865	Spn55B	9.63683e-08
chr2R	14015989	14016049	Dip3	PI
chr2R	14022125	14022185	Hsf	9.77997e-06
chr2R	14022884	14022944	Pcl	4.74162e-06
chr2R	14028835	14028895	pAbp	2.87674e-07
chr2R	14035478	14035538	CG17680	5.7468e-06
chr2R	14038873	14038933	CG5742	3.94633e-06
chr2R	14039226	14039286	adp	9.80147e-06
chr2R	14045703	14045763	lolal	1.93691e-07
chr2R	14045714	14045774	CG10914	3.67774e-06
chr2R	14048176	14048236	CG10915	2.3658e-06
chr2R	14054598	14054658	Nup75	3.80798e-06
chr2R	14054697	14054757	CG42518	1.46365e-06
chr2R	14060079	14060139	Dgp-1	2.90059e-07
chr2R	14061146	14061206	CG10916	3.62192e-06
chr2R	14067663	14067723	CG5726	PI
chr2R	14068080	14068140	nopo	1.32817e-06
chr2R	14071558	14071618	CG5721	9.73224e-08
chr2R	14075166	14075226	CG14499	7.19568e-06
chr2R	14076434	14076494	CG14500	1.90828e-07
chr2R	14080343	14080403	CG33958	PI
chr2R	14095178	14095238	CG30114	1.65316e-05
chr2R	14120222	14120282	fj	4.61567e-06
chr2R	14164654	14164714	Ote	9.7752e-06
chr2R	14164927	14164987	pen-2	3.67392e-06
chr2R	14181312	14181372	CG14502	6.55973e-06
chr2R	14182127	14182187	CG18536	2.99171e-06
chr2R	14183379	14183439	CG18537	7.07882e-06
chr2R	14184504	14184564	CG18538	6.61126e-06
chr2R	14185635	14185695	CG18539	5.46486e-06
chr2R	14186772	14186832	CG18540	3.83565e-07
chr2R	14191486	14191546	CG14505	3.09619e-06
chr2R	14244790	14244850	sbb	9.20747e-07
chr2R	14269283	14269343	CG43202	1.22226e-06
chr2R	14270726	14270786	IM23	4.5026e-06
chr2R	14271408	14271468	IM1	1.45498e-05
chr2R	14272022	14272082	CG18107	4.52407e-06
chr2R	14273078	14273138	CG15067	8.95416e-06
chr2R	14274058	14274118	IM02	2.98122e-06
chr2R	14275263	14275323	IM3	1.50197e-05
chr2R	14275577	14275637	CG16844	4.33563e-06
chr2R	14276526	14276586	CG16836	1.90161e-06
chr2R	14277414	14277474	CG15065	4.14432e-06
chr2R	14278121	14278181	CG15068	6.41805e-06
chr2R	14281123	14281183	Idgf5	9.89495e-06
chr2R	14285032	14285092	GstE10	5.6676e-07
chr2R	14285848	14285908	GstE1	1.48288e-05
chr2R	14286947	14287007	GstE2	7.3388e-06
chr2R	14288172	14288232	GstE3	5.31314e-06
chr2R	14290710	14290770	GstE4	1.01855e-06
chr2R	14292060	14292120	GstE5	2.26036e-06
chr2R	14293468	14293528	GstE6	1.70362e-06
chr2R	14294379	14294439	GstE7	2.788e-06
chr2R	14295289	14295349	GstE8	1.37254e-05
chr2R	14296505	14296565	GstE9	1.03477e-05
chr2R	14299484	14299544	CG5170	2.31093e-06
chr2R	14301071	14301131	imd	1.71746e-06
chr2R	14301861	14301921	Dp1	1.78854e-06
chr2R	14310392	14310452	CG5174	5.78831e-06
chr2R	14313909	14313969	CG12263	5.25447e-06
chr2R	14327935	14327995	CG30118	9.73224e-08
chr2R	14328451	14328511	CG5186	4.65144e-07
chr2R	14334025	14334085	CG5189	2.17926e-06
chr2R	14338510	14338570	Prp19	9.90878e-06
chr2R	14338776	14338836	CG5190	9.00282e-06
chr2R	14341956	14342016	CG17669	6.57881e-07
chr2R	14385517	14385577	CG30116	3.75932e-07
chr2R	14391065	14391125	GstE11	4.62568e-06
chr2R	14402079	14402139	CG43066	2.90059e-07
chr2R	14419837	14419897	CG10924	4.4964e-06
chr2R	14424224	14424284	PPCK	6.70762e-07
chr2R	14427424	14427484	Rgk2	4.74162e-06
chr2R	14499269	14499329	GEFmeso	7.6713e-07
chr2R	14500262	14500322	CG42697	3.82945e-06
chr2R	14500550	14500610	CG10927	4.16769e-06
chr2R	14502507	14502567	mRpS28	5.15667e-06
chr2R	14502531	14502591	CG5323	5.15667e-06
chr2R	14503455	14503515	CG5327	4.54411e-06
chr2R	14506821	14506881	CG5493	8.4871e-07
chr2R	14508984	14509044	CG5335	6.15804e-06
chr2R	14512501	14512561	CG5489	6.50249e-07
chr2R	14512745	14512805	Sec6	8.63498e-07
chr2R	14515413	14515473	Eip55E	2.18498e-06
chr2R	14519360	14519420	CG5482	PI
chr2R	14526732	14526792	CG30122	PI
chr2R	14545710	14545770	SP2637	PI
chr2R	14548080	14548140	CG5469	9.73224e-08
chr2R	14549111	14549171	Gint3	1.18457e-06
chr2R	14553258	14553318	CG33136	2.88784e-05
chr2R	14561026	14561086	edl	3.80655e-06
chr2R	14568630	14568690	CG44435	5.63517e-06
chr2R	14571692	14571752	CG44434	5.05362e-06
chr2R	14574296	14574356	CG44433	5.24588e-06
chr2R	14574813	14574873	CG42855	4.45489e-06
chr2R	14575985	14576045	Sik3	3.27462e-06
chr2R	14584040	14584100	CG15071	8.41553e-07
chr2R	14593437	14593497	CG15073	2.66015e-06
chr2R	14598347	14598407	CG15087	1.3278e-05
chr2R	14605570	14605630	Hs3st-A	4.40432e-06
chr2R	14617770	14617830	List	2.4197e-06
chr2R	14625943	14626003	CG33998	1.14163e-06
chr2R	14631110	14631170	CG18609	9.73224e-08
chr2R	14632559	14632619	CG17821	7.7405e-06
chr2R	14642451	14642511	Cyp12b2	6.15281e-06
chr2R	14648566	14648626	Jabba	2.77989e-06
chr2R	14658940	14659000	Mctp	4.83226e-06
chr2R	14664466	14664526	D3HI	4.85707e-06
chr2R	14670756	14670816	CG15080	3.80703e-07
chr2R	14684152	14684212	MFS15	5.05743e-06
chr2R	14691124	14691184	l(2)08717	1.47397e-05
chr2R	14703960	14704020	CG15096	8.41842e-06
chr2R	14706952	14707012	Phb2	4.44249e-06
chr2R	14717193	14717253	CG15097	5.31029e-06
chr2R	14718532	14718592	CG15082	1.94645e-07
chr2R	14722236	14722296	CG15098	5.24063e-06
chr2R	14722721	14722781	CG15083	4.65431e-06
chr2R	14734112	14734172	CG15099	3.84996e-07
chr2R	14738076	14738136	CG15100	1.10733e-05
chr2R	14738309	14738369	CG15084	7.6112e-06
chr2R	14740514	14740574	CG18190	4.81842e-07
chr2R	14742576	14742636	Jheh1	4.86851e-06
chr2R	14745429	14745489	CG15102	PI
chr2R	14749565	14749625	Jheh3	6.5459e-06
chr2R	14750300	14750360	CG43069	PI
chr2R	14751381	14751441	CG43070	9.3983e-08
chr2R	14752728	14752788	CG43071	1.91782e-07
chr2R	14753222	14753282	Dpt	1.94645e-07
chr2R	14754847	14754907	DptB	2.8901e-06
chr2R	14755673	14755733	CG43109	3.27271e-06
chr2R	14799306	14799366	Vha100-3	1.1049e-06
chr2R	14834774	14834834	sano	1.93691e-07
chr2R	14858623	14858683	prod	1.04431e-06
chr2R	14860024	14860084	CG15107	4.85564e-06
chr2R	14860407	14860467	Topors	8.19705e-06
chr2R	14865002	14865062	CG18605	9.68454e-08
chr2R	14878494	14878554	tn	8.97086e-06
chr2R	14917464	14917524	CG43351	9.73224e-08
chr2R	14920136	14920196	5-HT1B	9.73224e-08
chr2R	14923906	14923966	CG15115	1.06349e-05
chr2R	14943424	14943484	CG15116	5.10132e-06
chr2R	14946960	14947020	CG15109	PI
chr2R	14954614	14954674	5-HT1A	PI
chr2R	15016752	15016812	CG15117	PI
chr2R	15017068	15017128	botv	PI
chr2R	15024603	15024663	CG15118	4.78979e-07
chr2R	15024857	15024917	CG15111	2.31857e-07
chr2R	15029091	15029151	CG15112	3.00937e-06
chr2R	15042676	15042736	ena	5.07318e-06
chr2R	15057683	15057743	CG10737	1.93691e-07
chr2R	15066210	15066270	hppy	4.37093e-06
chr2R	15114810	15114870	CG7137	1.93691e-07
chr2R	15116521	15116581	cora	4.24164e-06
chr2R	15137216	15137276	wbl	1.9517e-06
chr2R	15140722	15140782	CG33453	7.68899e-06
chr2R	15147347	15147407	CG7229	7.17515e-07
chr2R	15157593	15157653	rib	PI
chr2R	15163189	15163249	CG7230	PI
chr2R	15171466	15171526	CG11906	4.11522e-06
chr2R	15172762	15172822	CG10476	1.16215e-06
chr2R	15174278	15174338	CG10474	4.38906e-06
chr2R	15175393	15175453	CG18606	8.87311e-06
chr2R	15176539	15176599	CG18607	1.91783e-07
chr2R	15177569	15177629	FK506-bp2	1.08486e-06
chr2R	15179657	15179717	CG15119	7.55203e-07
chr2R	15185698	15185758	Tab2	PI
chr2R	15192655	15192715	CG7461	PI
chr2R	15198130	15198190	CG9834	1.0705e-05
chr2R	15218344	15218404	CG34045	7.63313e-07
chr2R	15229271	15229331	CG9975	PI
chr2R	15244019	15244079	Rgk1	PI
chr2R	15245774	15245834	CG11961	1.93691e-07
chr2R	15251104	15251164	CG10051	6.74342e-06
chr2R	15261196	15261256	CG9416	1.09727e-06
chr2R	15264208	15264268	CG10062	5.16053e-06
chr2R	15269079	15269139	CG10073	5.27356e-06
chr2R	15273379	15273439	CG10081	5.93001e-07
chr2R	15277579	15277639	CG11257	9.49371e-07
chr2R	15283426	15283486	SdhA	6.44429e-06
chr2R	15284185	15284245	cer	5.90901e-06
chr2R	15312384	15312444	hts	3.2126e-06
chr2R	15312574	15312634	CalpA	9.73224e-08
chr2R	15324746	15324806	Fak	2.36293e-06
chr2R	15324947	15325007	CG7626	1.71889e-06
chr2R	15329805	15329865	RpL11	1.87966e-07
chr2R	15331613	15331673	Arl6	2.90536e-07
chr2R	15333760	15333820	CG9291	4.89189e-06
chr2R	15339091	15339151	betaTub56D	2.0495e-06
chr2R	15339953	15340013	CG7744	4.44965e-06
chr2R	15354921	15354981	par-1	1.91782e-07
chr2R	15374313	15374373	TBCB	PI
chr2R	15379330	15379390	Oseg6	1.6769e-06
chr2R	15379589	15379649	Rep	5.75778e-06
chr2R	15384348	15384408	hpo	8.95368e-06
chr2R	15385209	15385269	CG15120	9.73224e-08
chr2R	15388812	15388872	CG16926	4.30175e-06
chr2R	15390536	15390596	CG11007	6.6499e-06
chr2R	15395609	15395669	Ir56b	7.14513e-06
chr2R	15439521	15439581	CG43111	1.24692e-05
chr2R	15474789	15474849	CG42878	1.18309e-05
chr2R	15481239	15481299	CG16716	2.20264e-06
chr2R	15518995	15519055	sm	9.73224e-08
chr2R	15522728	15522788	CG42753	1.67452e-06
chr2R	15524102	15524162	CG18367	2.84811e-07
chr2R	15524971	15525031	CG43277	9.73224e-08
chr2R	15530400	15530460	CG15124	9.8563e-07
chr2R	15535148	15535208	CG15905	4.0198e-06
chr2R	15545936	15545996	CG15125	1.57338e-06
chr2R	15549891	15549951	CG11018	1.93382e-05
chr2R	15557295	15557355	hrg	1.0518e-05
chr2R	15558634	15558694	isopeptidase-T-3	PI
chr2R	15568883	15568943	CG15127	PI
chr2R	15570467	15570527	CG34198	5.56742e-07
chr2R	15575595	15575655	CG15128	3.41822e-06
chr2R	15578238	15578298	CG15126	5.67715e-07
chr2R	15585180	15585240	Obp56a	2.04282e-06
chr2R	15586840	15586900	Obp56b	3.80703e-07
chr2R	15588618	15588678	Obp56c	1.02284e-06
chr2R	15591289	15591349	Obp56d	7.84496e-06
chr2R	15599803	15599863	Obp56e	5.72008e-07
chr2R	15600850	15600910	Obp56f	PI
chr2R	15601519	15601579	CG8517	PI
chr2R	15671537	15671597	Obp56g	PI
chr2R	15702976	15703036	Obp56h	6.856e-06
chr2R	15714033	15714093	Toll-7	6.92422e-06
chr2R	15731162	15731222	CG44569	1.91592e-06
chr2R	15755529	15755589	Obp56i	2.3615e-06
chr2R	15768382	15768442	CG13872	7.23676e-06
chr2R	15832515	15832575	CG43195	3.88289e-06
chr2R	15833325	15833385	CG42690	1.8143e-06
chr2R	15834307	15834367	CG42691	7.46665e-06
chr2R	15834662	15834722	CG30447	5.47535e-06
chr2R	15838845	15838905	CG10822	1.45961e-05
chr2R	15841307	15841367	CG44622	7.44231e-07
chr2R	15843705	15843765	CG44623	3.81657e-07
chr2R	15869565	15869625	CG8654	5.73439e-07
chr2R	15892497	15892557	CG16898	9.43646e-07
chr2R	15998966	15999026	18w	PI
chr2R	16033573	16033633	CG11041	5.74393e-07
chr2R	16100132	16100192	CG16894	6.83898e-06
chr2R	16122511	16122571	CG44624	1.29582e-05
chr2R	16123041	16123101	CG44625	3.91008e-06
chr2R	16123836	16123896	CG11099	2.14587e-06
chr2R	16126923	16126983	CG13869	3.81657e-07
chr2R	16127418	16127478	Efhc1.2	8.37259e-07
chr2R	16132853	16132913	CG11208	2.44785e-06
chr2R	16142138	16142198	CG9864	5.65282e-06
chr2R	16144875	16144935	Ate1	1.02952e-05
chr2R	16145136	16145196	CG11055	1.07685e-05
chr2R	16145487	16145547	Hsl	PI
chr2R	16150304	16150364	PCNA	PI
chr2R	16151173	16151233	plu	5.1352e-06
chr2R	16151427	16151487	RpS18	8.6918e-06
chr2R	16152278	16152338	CG8908	5.38136e-07
chr2R	16161990	16162050	CG10444	1.03763e-06
chr2R	16162107	16162167	CG11788	7.55203e-07
chr2R	16166403	16166463	CG9143	3.61144e-06
chr2R	16168616	16168676	CG9090	1.73034e-06
chr2R	16174578	16174638	CG16868	4.29746e-06
chr2R	16175052	16175112	CG34199	3.60379e-06
chr2R	16177058	16177118	CkIIbeta2	9.73224e-08
chr2R	16179434	16179494	CG9036	PI
chr2R	16196136	16196196	CG11200	8.93651e-06
chr2R	16204409	16204469	CG13868	5.68145e-06
chr2R	16204777	16204837	CG13871	4.67625e-06
chr2R	16208424	16208484	CG8920	9.68454e-08
chr2R	16214281	16214341	MED8	5.43579e-06
chr2R	16215789	16215849	CG8929	PI
chr2R	16229443	16229503	CG16739	7.68084e-07
chr2R	16231302	16231362	CG13870	PI
chr2R	16234459	16234519	CG16741	8.54434e-07
chr2R	16242557	16242617	CG11192	9.69887e-06
chr2R	16311793	16311853	CG12484	1.76612e-06
chr2R	16391039	16391099	Obp57c	9.06435e-07
chr2R	16391706	16391766	Obp57b	PI
chr2R	16392609	16392669	Obp57a	1.0229e-05
chr2R	16400628	16400688	CG13426	2.8777e-06
chr2R	16413766	16413826	GNBP-like3	4.18105e-06
chr2R	16416958	16417018	CG30151	4.18773e-06
chr2R	16420817	16420877	CG30154	2.51083e-06
chr2R	16421967	16422027	CG18067	3.72975e-06
chr2R	16424016	16424076	CG13423	1.19354e-05
chr2R	16426808	16426868	CG13427	1.02041e-05
chr2R	16427970	16428030	CG13428	5.38995e-06
chr2R	16435146	16435206	CG30148	5.59653e-06
chr2R	16435786	16435846	Obp57e	1.36447e-05
chr2R	16437608	16437668	Cpr57A	3.66629e-06
chr2R	16439580	16439640	CG13430	3.12959e-06
chr2R	16444334	16444394	lms	4.41959e-06
chr2R	16449823	16449883	Mgat1	1.03286e-06
chr2R	16450513	16450573	CG43308	7.32781e-07
chr2R	16471070	16471130	qsm	7.23814e-06
chr2R	16474727	16474787	Nnf1a	4.13239e-06
chr2R	16475019	16475079	CG30153	2.80279e-06
chr2R	16490442	16490502	bl	1.94168e-07
chr2R	16505707	16505767	Hil	7.64745e-07
chr2R	16506115	16506175	CG9945	1.37206e-06
chr2R	16510910	16510970	CG11180	PI
chr2R	16511002	16511062	CG16742	9.16551e-06
chr2R	16520996	16521056	Rcd6	9.73224e-08
chr2R	16523846	16523906	CG13436	6.6933e-07
chr2R	16528160	16528220	rig	1.9507e-05
chr2R	16528454	16528514	maf-S	1.99799e-05
chr2R	16529205	16529265	CG11110	1.34458e-05
chr2R	16531276	16531336	CG33785	1.40274e-05
chr2R	16531505	16531565	DMAP1	1.67834e-06
